profile_id,manufacturer,model_family,instrument_class,capability_id,label_ko,category,operation,scpi,response_type,unit,risk_level,scope,verification,parameters_json,source_ids,note_ko
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.format,트레이스 형식,trace,set,CALC:FORM {format},,,low,trace,project_driver_confirmed,"[{""choices"":[""MLIN"",""MLOG"",""PHAS"",""UPH"",""IMAG"",""REAL"",""POLAR""],""name"":""format"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.format,트레이스 형식,trace,query,CALC:FORM?,string,,low,trace,project_driver_confirmed,"[{""choices"":[""MLIN"",""MLOG"",""PHAS"",""UPH"",""IMAG"",""REAL"",""POLAR""],""name"":""format"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.data.formatted,포맷된 트레이스 데이터,trace,query,CALC:DATA? FDATA,float_array,,low,trace,project_driver_confirmed,[],"qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.catalog,트레이스 카탈로그,trace,query,CALC:PAR:CAT:EXT?,string,,low,,project_driver_confirmed,[],"qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.select,이름으로 트레이스 선택,trace,execute,CALC:PAR:SEL '{trace_name}',,,low,trace,project_driver_confirmed,"[{""name"":""trace_name"",""type"":""string""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,averaging.clear,평균 누적 초기화,averaging,execute,SENS:AVER:CLE,,,low,,project_driver_confirmed,[],"qcodes_keysight_n52xx,qcodes_keysight_n5245a",
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,system.beep,비프음,system,execute,SYST:BEEP,,,low,,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,system.control_method,로컬·리모트 모드,system,execute,SYST:{mode},,,low,,source_code_confirmed,"[{""choices"":[""LOC"",""REM"",""MIX"",""RWL""],""name"":""mode"",""type"":""enum""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,system.scpi_version,SCPI 버전,system,query,SYST:VERS?,string,,low,,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,channel.select,채널 선택,channel,set,INST:NSEL {channel},,,low,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,channel.select,채널 선택,channel,query,INST:NSEL?,integer,,low,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage,선택 채널 전압,source,set,VOLT {value},,V,high,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage,선택 채널 전압,source,query,VOLT?,float,V,high,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage.step,전압 Step,source,set,VOLT:STEP {value},,V,low,selected_channel,source_code_confirmed,"[{""maximum"":32.05,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""V""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage.step,전압 Step,source,query,VOLT:STEP?,float,V,low,selected_channel,source_code_confirmed,"[{""maximum"":32.05,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""V""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage.step_up,전압 한 Step 증가,source,execute,VOLT UP,,,high,selected_channel,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.voltage.step_down,전압 한 Step 감소,source,execute,VOLT DOWN,,,high,selected_channel,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.current,선택 채널 전류 한계,source,set,CURR {value},,A,high,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.current,선택 채널 전류 한계,source,query,CURR?,float,A,high,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.current.step,전류 Step,source,set,CURR:STEP {value},,A,low,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.current.step,전류 Step,source,query,CURR:STEP?,float,A,low,selected_channel,source_code_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.apply,전압·전류 동시 설정,source,set,"APPL {voltage}, {current}",,,high,selected_channel,source_code_confirmed,"[{""name"":""voltage"",""type"":""float"",""unit"":""V""},{""name"":""current"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,source.apply,전압·전류 동시 설정,source,query,APPL?,float_pair,,high,selected_channel,source_code_confirmed,"[{""name"":""voltage"",""type"":""float"",""unit"":""V""},{""name"":""current"",""type"":""float"",""unit"":""A""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,channel.active,선택 채널 활성화,output,set,OUTPUT:SEL {state},,,high,selected_channel,source_code_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,channel.active,선택 채널 활성화,output,query,OUTP:SEL?,boolean,,high,selected_channel,source_code_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,output.master_state,마스터 출력 ON/OFF,output,set,OUTP:GEN {state},,,high,,source_code_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,output.master_state,마스터 출력 ON/OFF,output,query,OUTP:GEN?,boolean,,high,,source_code_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,measurement.voltage,선택 채널 실제 전압,measurement,query,MEAS:VOLT?,float,V,low,selected_channel,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,measurement.current,선택 채널 실제 전류,measurement,query,MEAS:CURR?,float,A,low,selected_channel,source_code_confirmed,[],pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.clear,ARB 시퀀스 삭제,sequence,execute,ARB:CLEAR {channel},,,medium,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.data,ARB 시퀀스 데이터,sequence,set,ARB:DATA {triplets},,,high,,source_code_confirmed,"[{""name"":""triplets"",""type"":""voltage_current_time_triplets""}]",pymeasure_rs_hmp,"전압·전류·체류시간 3개 단위 반복, 최대 128 포인트; 체류 0.06~10 s."
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.repetitions,ARB 반복 횟수,sequence,set,ARB:REP {value},,,low,,source_code_confirmed,"[{""maximum"":255,""minimum"":0,""name"":""value"",""type"":""integer""}]",pymeasure_rs_hmp,0은 무한 반복이므로 기본 금지 권장.
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.repetitions,ARB 반복 횟수,sequence,query,ARB:REP?,integer,,low,,source_code_confirmed,"[{""maximum"":255,""minimum"":0,""name"":""value"",""type"":""integer""}]",pymeasure_rs_hmp,0은 무한 반복이므로 기본 금지 권장.
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.start,ARB 시퀀스 시작,sequence,execute,ARB:START {channel},,,high,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.stop,ARB 시퀀스 정지,sequence,execute,ARB:STOP {channel},,,medium,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
rs_hmp2000_hmp4000,Rohde & Schwarz,HMP2000/HMP4000,dc_power_supply,sequence.transfer,ARB 시퀀스 전송,sequence,execute,ARB:TRAN {channel},,,medium,channel,source_code_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""}]",pymeasure_rs_hmp,
